"row_id","Mvir","Vcir","_Rvir_/_conc_","x","y","z"
63,1961999990784,216.10000610351562,0.029062983635725712,10.52649974822998,23.527999877929688,14.4306001663208
64,1959999963136,208.39999389648438,0.028097124048168776,10.396499633789062,18.194299697875977,14.99020004272461
65,1954999959552,202.60000610351562,0.05226898763306566,10.195699691772461,18.13050079345703,14.810199737548828
66,1931000020992,208,0.030837789432789874,2.0703999996185303,10.804800033569336,19.207500457763672
67,1928999993344,219.6999969482422,0.026681614736320813,11.007599830627441,14.465999603271484,12.913100242614746
68,1870999977984,194.89999389648438,0.04032107506565987,28.236099243164062,17.63409996032715,27.640100479125977
69,1842000035840,210.3000030517578,0.026136363363907684,6.205699920654297,28.464000701904297,24.594200134277344
70,1835999952896,201.89999389648438,0.03265884826400911,14.710100173950195,23.562599182128906,13.087800025939941
71,1817999966208,207.60000610351562,0.027850467698857868,20.085100173950195,12.263799667358398,24.100799560546875
72,1809999986688,234.5,0.01661619603664495,28.07670021057129,12.507699966430664,7.532899856567383
73,1799999979520,230,0.01766759752585443,8.776399612426758,29.67690086364746,13.562600135803223
74,1787999944704,213.6999969482422,0.02200491007639618,10.371700286865234,20.966899871826172,15.653599739074707
75,1786999996416,197,0.03515975263939318,5.431000232696533,11.049699783325195,17.131399154663086
76,1736999960576,210.89999389648438,0.02351678960495021,24.75629997253418,17.542499542236328,11.048700332641602
77,1700999987200,231.8000030517578,0.01547692372248723,16.4335994720459,15.263999938964844,12.668399810791016
78,1667000041472,195.89999389648438,0.031028414075220973,25.691699981689453,20.64590072631836,12.354100227355957
79,1663999934464,190.1999969482422,0.03610219013746206,20.742399215698242,16.16860008239746,12.980299949645996
80,1634000044032,296,0.03158717516867788,7.635499954223633,23.57110023498535,16.85770034790039
81,1611000053760,203.3000030517578,0.023635503925463916,15.452099800109863,25.101499557495117,12.959400177001953
82,1607999946752,208.89999389648438,0.021741471688500873,27.066699981689453,5.256999969482422,11.432100296020508
83,1581000032256,202.8000030517578,0.02363020389520107,3.6798999309539795,1.0849000215530396,23.008800506591797
84,1578000056320,200.10000610351562,0.025287476205496776,10.863300323486328,25.654300689697266,21.2012996673584
85,1566000021504,203.60000610351562,0.02436113987491459,14.630200386047363,26.52790069580078,22.87030029296875
86,1521999937536,221.10000610351562,0.015657292346461085,10.835700035095215,13.054200172424316,12.914999961853027
87,1495999971328,205.10000610351562,0.02067248928573957,8.547100067138672,29.417600631713867,27.537099838256836
88,1477999984640,183.6999969482422,0.02476426782345493,10.772100448608398,12.228300094604492,12.136799812316895
89,1472000032768,199.10000610351562,0.039758488467472076,24.077199935913086,16.26849937438965,10.031700134277344
90,1445999935488,200.10000610351562,0.021625115642918268,26.92289924621582,27.501699447631836,25.74180030822754
91,1432999952384,172.3000030517578,0.04789138118564023,5.661499977111816,4.185699939727783,0.9189000129699707
92,1432000004096,205.8000030517578,0.018783999681472777,6.437699794769287,14.599699974060059,25.96619987487793
93,1399000006656,194.60000610351562,0.023093811127475224,6.769100189208984,4.538899898529053,6.7743000984191895
94,1384999944192,199.6999969482422,0.020077720493950593,1.0839999914169312,28.72800064086914,22.00779914855957
95,1366000009216,206.39999389648438,0.01715985175362983,9.326800346374512,3.503700017929077,9.084500312805176
96,1343999967232,201.6999969482422,0.018310756756516465,27.2893009185791,21.8080997467041,15.716400146484375
97,1317000052736,199.60000610351562,0.01858312823022026,28.054800033569336,10.443099975585938,3.764699935913086
98,1315000025088,193.60000610351562,0.02090493654840146,1.3291000127792358,5.746099948883057,28.651399612426758
99,1287000031232,194.8000030517578,0.019797713104483368,19.331600189208984,21.366600036621094,15.447099685668945
100,1285999951872,196,0.01912087919783978,2.8131000995635986,3.9839999675750732,26.966899871826172
101,1284000055296,180.3000030517578,0.027438731024900822,15.525699615478516,28.966899871826172,12.42710018157959
102,1282000027648,203.60000610351562,0.014104595110598007,1.9574999809265137,29.46969985961914,17.562599182128906
103,1277999972352,180.60000610351562,0.027186788552941647,17.4242000579834,11.990900039672852,10.500399589538574
104,1262000013312,223.89999389648438,0.009624914527019865,25.407499313354492,14.87090015411377,7.3302001953125
105,1259000037376,207.39999389648438,0.012859223009605352,9.181099891662598,0.7264000177383423,7.929800033569336
106,1257000009728,192.8000030517578,0.01979646000530513,14.837300300598145,17.615999221801758,12.492400169372559
107,1221999984640,218.10000610351562,0.02350561108082947,10.397899627685547,24.11949920654297,14.611200332641602
108,1218000060416,185.39999389648438,0.022093254116552247,27.194599151611328,28.995800018310547,26.941499710083008
109,1206999973888,177.3000030517578,0.02678593042730674,22.55769920349121,6.285600185394287,9.399399757385254
110,1183000035328,156.89999389648438,0.055690131835305044,12.384499549865723,3.2070999145507812,10.114899635314941
111,1180000059392,178.5,0.024358554090688916,23.309999465942383,3.1175999641418457,11.320199966430664
112,1178999980032,205.1999969482422,0.010387547550420229,10.878700256347656,14.690899848937988,12.788800239562988
113,1158000017408,173.39999389648438,0.027998965763881285,8.604299545288086,2.2335000038146973,18.858999252319336
114,1135999975424,233.89999389648438,0.022054516858379045,26.95199966430664,22.636199951171875,14.02079963684082
115,1135999975424,163.1999969482422,0.037404841909925796,3.55049991607666,12.206999778747559,2.296600103378296
116,1135999975424,194.1999969482422,0.01606932052500473,10.980299949645996,21.286699295043945,14.82919979095459
117,1107999981568,195.5,0.015141643052195501,23.659400939941406,10.412300109863281,9.237600326538086
118,1100000002048,166.6999969482422,0.03077366305261518,28.31089973449707,9.351799964904785,17.400400161743164
119,1097999974400,169.6999969482422,0.027262414338795025,6.367700099945068,15.781999588012695,26.43090057373047
120,1097000026112,178.89999389648438,0.020142476284250328,10.88479995727539,23.57080078125,14.50220012664795
121,1089999994880,175.39999389648438,0.02230761405854243,17.87660026550293,9.210100173950195,9.706100463867188
122,1079999987712,243.39999389648438,0.03144679153597911,10.892399787902832,23.547000885009766,14.748900413513184
123,1077000011776,219.60000610351562,0.012878006859654621,4.962699890136719,28.43939971923828,21.96980094909668
124,1045999976448,169.60000610351562,0.02482228078077928,10.206100463867188,7.499599933624268,10.470499992370605
125,1044000014336,169.60000610351562,0.02526493346157711,27.554800033569336,17.813400268554688,4.133399963378906
126,1043000000512,151.3000030517578,0.048497172328833785,10.295000076293945,13.837599754333496,18.351699829101562
127,1035000020992,181.3000030517578,0.018044217410897546,9.342599868774414,29.636199951171875,14.046699523925781
128,1030000017408,176.10000610351562,0.020277511930283394,15.12339973449707,26.259000778198242,25.754899978637695
129,1029000003584,162.10000610351562,0.030754607200324958,25.14189910888672,18.659700393676758,18.741300582885742
130,1015000006656,197.8000030517578,0.020555061848002317,10.883600234985352,23.700000762939453,14.730799674987793
